gene_id	gene_name	ctenidia	gonad	heart	juvenile	larvae
PGEN_.00g156930	PGEN_.00g156930	1.436441	1.211062	0.934226	1.732628	1.563826
PGEN_.00g156940	PGEN_.00g156940	0	0	0	0	0
PGEN_.00g156950	PGEN_.00g156950	256.144321	293.217976	201.221995	50.079482	30.641297
PGEN_.00g156960	PGEN_.00g156960	8.172098	3.179037	0.148899	7.361141	6.588735
PGEN_.00g156970	PGEN_.00g156970	1.131257	6.349753	5.595989	1.736081	1.24836
PGEN_.00g156980	PGEN_.00g156980	10.829065	0	20.954673	7.631415	4.435011
PGEN_.00g156990	PGEN_.00g156990	0	2.024102	0.160238	19.263388	24.16378
PGEN_.00g157000	PGEN_.00g157000	0.221374	1.353621	0	0	4.715919
PGEN_.00g157010	PGEN_.00g157010	0	0	0	0	5.74535
PGEN_.00g157020	PGEN_.00g157020	0	0	0	0	0
PGEN_.00g157030	PGEN_.00g157030	2.345116	2.20737	1.695379	3.289162	2.869133
PGEN_.00g157040	PGEN_.00g157040	11.400743	17.936958	4.535832	9.851101	9.896787
PGEN_.00g157050	PGEN_.00g157050	0	0	0	0.120964	0
PGEN_.00g157060	PGEN_.00g157060	24.723543	24.283508	16.436079	9.679021	5.921412
PGEN_.00g157070	PGEN_.00g157070	0	0	0	0.466619	0.191783
PGEN_.00g157080	PGEN_.00g157080	21.466628	10.514728	10.840974	9.235554	12.478391
PGEN_.00g157090	PGEN_.00g157090	5.614032	0	0	6.837383	0
PGEN_.00g157100	PGEN_.00g157100	12.123108	2.508755	0	0.022489	0
PGEN_.00g157110	PGEN_.00g157110	0	0	0	0	0
PGEN_.00g157120	PGEN_.00g157120	0	0	0	0	0
PGEN_.00g157130	PGEN_.00g157130	0	0	0	0	0
PGEN_.00g157140	PGEN_.00g157140	0	0	0	0.073599	0
PGEN_.00g157150	PGEN_.00g157150	0	0	0	0.123417	0
PGEN_.00g157160	PGEN_.00g157160	0	0	0	0.625665	0
PGEN_.00g157170	PGEN_.00g157170	18.620026	0	0	3.633456	0.193205
PGEN_.00g157180	PGEN_.00g157180	0.416484	0	0	0.432299	0.374773
PGEN_.00g157190	PGEN_.00g157190	6.569362	0	1.756989	6.480522	1.87621
PGEN_.00g157200	PGEN_.00g157200	6.700004	0	0.945113	2.243001	0.573996
PGEN_.00g157210	PGEN_.00g157210	0.104771	0	0.023615	8.275643	0.488511
PGEN_.00g157220	PGEN_.00g157220	0	0	0	0.789359	0
PGEN_.00g157230	PGEN_.00g157230	0	0	0	0.448217	0.129507
PGEN_.00g157240	PGEN_.00g157240	0	0	0	0.077479	0
PGEN_.00g157250	PGEN_.00g157250	0	0	0	0.033933	0
PGEN_.00g157260	PGEN_.00g157260	0	0	0	0	0
PGEN_.00g157270	PGEN_.00g157270	14.253451	97.702644	61.488475	5.370367	2.391936
PGEN_.00g157280	PGEN_.00g157280	0	0	0	0	0
PGEN_.00g157290	PGEN_.00g157290	0.402898	0	0	0.870844	0
PGEN_.00g157300	PGEN_.00g157300	0	0	0	0	0
PGEN_.00g157310	PGEN_.00g157310	0	0	0	0.160441	0
PGEN_.00g157320	PGEN_.00g157320	0.065246	0	1.000659	110.560926	283.550686
PGEN_.00g157330	PGEN_.00g157330	0.51254	0	0	0.882687	53.80813
PGEN_.00g157340	PGEN_.00g157340	0	0	0	1.042284	89.26411
PGEN_.00g157350	PGEN_.00g157350	0	0	0	0.363257	0
PGEN_.00g157360	PGEN_.00g157360	0.169417	0	0.380453	200.556574	163.177688
PGEN_.00g157370	PGEN_.00g157370	17.425736	27.922057	24.644102	12.24737	8.76485
PGEN_.00g157380	PGEN_.00g157380	7.535575	3.803064	8.239464	3.819748	14.094333
PGEN_.00g157390	PGEN_.00g157390	12.587632	7.855423	8.753603	16.096637	5.903374
PGEN_.00g157400	PGEN_.00g157400	4.659462	7.953242	4.511609	6.575943	3.336274
PGEN_.00g157410	PGEN_.00g157410	19.751568	13.572589	1.028917	23.417761	29.56019
PGEN_.00g157420	PGEN_.00g157420	25.69842	155.028406	71.821895	428.447249	868.256973
PGEN_.00g157430	PGEN_.00g157430	0	9.727272	0	0.219425	3.132722
PGEN_.00g157440	PGEN_.00g157440	0.577873	3.526286	3.57145	2.535673	1.213089
PGEN_.00g157450	PGEN_.00g157450	2.146548	2.744685	2.6568	4.614506	3.763327
PGEN_.00g157460	PGEN_.00g157460	0	0	1.350647	6.838874	3.747203
PGEN_.00g157470	PGEN_.00g157470	0	0	0	0	0
PGEN_.00g157480	PGEN_.00g157480	0.572653	7.818943	0.017218	4.634549	4.261614
PGEN_.00g157490	PGEN_.00g157490	12.077237	39.364039	60.98233	6.37742	34.863131
PGEN_.00g157500	PGEN_.00g157500	0.025714	0	0	0.023661	0.023153
PGEN_.00g157510	PGEN_.00g157510	0	0	0	0	0
PGEN_.00g157520	PGEN_.00g157520	0	0	0	3.147346	22.585457
PGEN_.00g157530	PGEN_.00g157530	0	0	0	0	0
PGEN_.00g157540	PGEN_.00g157540	0.886818	3.080795	0.549958	1.117132	1.729746
PGEN_.00g157550	PGEN_.00g157550	9.436737	6.760733	1.922826	12.188945	14.251217
PGEN_.00g157560	PGEN_.00g157560	1.988529	5.458033	4.535297	6.315548	5.423845
PGEN_.00g157570	PGEN_.00g157570	0.093153	2.700853	0	1.977252	0.559027
PGEN_.00g157580	PGEN_.00g157580	1.653063	0.914349	0.744263	1.312875	1.101933
PGEN_.00g157590	PGEN_.00g157590	183.738293	100.771247	78.361983	98.043281	50.308964
PGEN_.00g157600	PGEN_.00g157600	7.187854	9.376273	12.379221	4.643388	8.947895
PGEN_.00g157610	PGEN_.00g157610	0	0	0	0.02715	0
PGEN_.00g157620	PGEN_.00g157620	1.750123	0	3.915422	2.072862	4.022047
PGEN_.00g157630	PGEN_.00g157630	10.307988	6.005774	0.98711	7.617347	16.859764
PGEN_.00g157640	PGEN_.00g157640	2.561871	9.989149	4.870071	9.60364	8.187976
PGEN_.00g157650	PGEN_.00g157650	0.097083	2.770698	0	1.922637	3.495632
PGEN_.00g157660	PGEN_.00g157660	9.575692	10.517387	8.308044	42.23549	62.916288
PGEN_.00g157670	PGEN_.00g157670	0	0	0	0	0
PGEN_.00g157680	PGEN_.00g157680	0	0	0	0	18.562471
PGEN_.00g157690	PGEN_.00g157690	0	0	0	0	0
PGEN_.00g157700	PGEN_.00g157700	0.077117	0.069823	0.277894	1.57592	0
PGEN_.00g157710	PGEN_.00g157710	95.94977	3.518041	5.009473	6.578871	28.02007
PGEN_.00g157720	PGEN_.00g157720	0.595742	0	0	0.030623	16.434146
PGEN_.00g157730	PGEN_.00g157730	0.408777	0	0	0.252427	2.204083
PGEN_.00g157740	PGEN_.00g157740	0	0	0	0	0
PGEN_.00g157750	PGEN_.00g157750	0	0	0	0.132844	0
PGEN_.00g157760	PGEN_.00g157760	0	0	0	0	0
PGEN_.00g157770	PGEN_.00g157770	0	0.958271	0	0.010158	0
PGEN_.00g157780	PGEN_.00g157780	199.281878	200.731217	118.588015	169.417659	120.634963
PGEN_.00g157790	PGEN_.00g157790	17.440739	4.840749	1.149372	14.792614	24.580142
PGEN_.00g157800	PGEN_.00g157800	0	0	0	0	1.203508
PGEN_.00g157810	PGEN_.00g157810	0	0	0	0	0
PGEN_.00g157820	PGEN_.00g157820	0.702978	0	0.039568	0.121553	0.421756
PGEN_.00g157830	PGEN_.00g157830	41.812684	105.042595	91.022986	31.762096	55.051201
PGEN_.00g157840	PGEN_.00g157840	14.419945	11.123369	8.738957	8.580826	9.880806
PGEN_.00g157850	PGEN_.00g157850	7.838596	10.350203	4.124578	7.126917	5.855559
PGEN_.00g157860	PGEN_.00g157860	1.275838	4.931393	4.1744	3.461301	4.174505
PGEN_.00g157870	PGEN_.00g157870	0	0	246.612538	0.747028	0.194261
PGEN_.00g157880	PGEN_.00g157880	0.062537	3.8516	3.720067	0.547465	2.289066
PGEN_.00g157890	PGEN_.00g157890	0	0	0	0	0
PGEN_.00g157900	PGEN_.00g157900	0	0	0	0.009191	0.035914
PGEN_.00g157910	PGEN_.00g157910	0	0	0	0	0
PGEN_.00g157920	PGEN_.00g157920	2.727546	0	0	6.453346	5.173433
PGEN_.00g157930	PGEN_.00g157930	0	0	0.054562	0.354586	1.236944
PGEN_.00g157940	PGEN_.00g157940	3.396811	4.122988	7.553837	6.972748	5.420602
PGEN_.00g157950	PGEN_.00g157950	0	0	0	0.381814	0.129507
PGEN_.00g157960	PGEN_.00g157960	0.247805	4.040028	4.299515	1.912424	2.899603
PGEN_.00g157970	PGEN_.00g157970	0	0	0	0.111065	0.223505
PGEN_.00g157980	PGEN_.00g157980	86.757758	0	0	70.711089	60.55266
PGEN_.00g157990	PGEN_.00g157990	69.327852	54.85242	67.285818	55.943461	22.826215
PGEN_.00g158000	PGEN_.00g158000	31.050887	26.808061	19.267407	21.155961	13.842694
PGEN_.00g158010	PGEN_.00g158010	15.665737	20.272148	11.819941	10.591834	21.556029
PGEN_.00g158020	PGEN_.00g158020	2.539049	0.540038	1.879448	3.978839	2.776997
PGEN_.00g158030	PGEN_.00g158030	6.066347	0.534432	0.037994	5.528566	0.050564
PGEN_.00g158040	PGEN_.00g158040	19.455602	13.107466	14.71908	17.92664	20.045551
PGEN_.00g158050	PGEN_.00g158050	0	0	0.339427	0.142742	0.453009
PGEN_.00g158060	PGEN_.00g158060	2.304726	6.363697	0.218249	0.559873	1.164182
PGEN_.00g158070	PGEN_.00g158070	0.484418	12.22459	9.327348	3.545585	0.134181
PGEN_.00g158080	PGEN_.00g158080	4.704325	24.950057	15.362127	4.573856	0
PGEN_.00g158090	PGEN_.00g158090	0.671072	1.092289	1.569013	1.735244	5.474287
PGEN_.00g158100	PGEN_.00g158100	0	0	0	0	0
PGEN_.00g158110	PGEN_.00g158110	0	0	0	0	0
PGEN_.00g158120	PGEN_.00g158120	0	0	0	0	0
PGEN_.00g158130	PGEN_.00g158130	0	0	0	0	0
PGEN_.00g158140	PGEN_.00g158140	0	0	0	4.495204	15.957783
PGEN_.00g158150	PGEN_.00g158150	1.469083	0	3.13871	2.166106	1.468682
PGEN_.00g158160	PGEN_.00g158160	2.918283	4.036536	3.342284	2.934788	3.802401
PGEN_.00g158170	PGEN_.00g158170	0	0	0.198336	0.055052	0.659832
PGEN_.00g158180	PGEN_.00g158180	0.434556	0	0.340664	0.5132	1.602771
PGEN_.00g158190	PGEN_.00g158190	0	0	0	0	0
PGEN_.00g158200	PGEN_.00g158200	0	0	0	0	0
PGEN_.00g158210	PGEN_.00g158210	1.080344	0	0.192729	0	0
PGEN_.00g158220	PGEN_.00g158220	0	0	0	0	0
PGEN_.00g158230	PGEN_.00g158230	0	0	0	0	0
PGEN_.00g158240	PGEN_.00g158240	0	0	0	0	0
PGEN_.00g158250	PGEN_.00g158250	0	0	0	0.493157	0
PGEN_.00g158260	PGEN_.00g158260	0	0	0	0	0
PGEN_.00g158270	PGEN_.00g158270	0	0	0	0	0
PGEN_.00g158280	PGEN_.00g158280	4.352945	0	0.362101	3.620885	1.139736
PGEN_.00g158290	PGEN_.00g158290	0	0	0	0	0
PGEN_.00g158300	PGEN_.00g158300	2.554188	0	0	0.038417	0
PGEN_.00g158310	PGEN_.00g158310	0.95354	0	0.100041	0.146557	0
PGEN_.00g158320	PGEN_.00g158320	27.346077	35.735111	43.384209	69.912409	38.908337
PGEN_.00g158330	PGEN_.00g158330	8709.469578	8637.70708	5473.733408	9553.004545	6294.097985
PGEN_.00g158340	PGEN_.00g158340	0.502108	8.574215	4.236566	8.899102	5.411228
PGEN_.00g158350	PGEN_.00g158350	10.161916	29.036247	16.174161	14.582439	24.487986
PGEN_.00g158360	PGEN_.00g158360	18.474346	1.66775	9.570501	8.483502	33.735952
PGEN_.00g158370	PGEN_.00g158370	0	0	0	0	0
PGEN_.00g158380	PGEN_.00g158380	0.457087	2.432518	0.721076	2.807592	39.394507
PGEN_.00g158390	PGEN_.00g158390	0	0	0	0	0
PGEN_.00g158400	PGEN_.00g158400	0.061951	0	0	5.299603	4.981369
PGEN_.00g158410	PGEN_.00g158410	0	2.034282	0.449856	0.852795	0.224623
PGEN_.00g158420	PGEN_.00g158420	50.323252	1.184825	0.162324	18.842697	0.151106
PGEN_.00g158430	PGEN_.00g158430	11.398711	0	0.051284	6.732791	0.410263
PGEN_.00g158440	PGEN_.00g158440	13.963283	3.362106	14.949871	14.141534	31.500599
PGEN_.00g158450	PGEN_.00g158450	22.961107	12.289002	5.498712	3.931411	0.453009
PGEN_.00g158460	PGEN_.00g158460	0	0	0	12.221656	47.836163
PGEN_.00g158470	PGEN_.00g158470	0	0	0	19.209971	53.221159
PGEN_.00g158480	PGEN_.00g158480	0	0	0	0	0
PGEN_.00g158490	PGEN_.00g158490	0	0	0	0	0
PGEN_.00g158500	PGEN_.00g158500	0	0	0	0	0
PGEN_.00g158510	PGEN_.00g158510	0	0	0	0	0
PGEN_.00g158520	PGEN_.00g158520	0	0	0	0	0
PGEN_.00g158530	PGEN_.00g158530	1.424883	0	1.80446	2.066921	0
PGEN_.00g158540	PGEN_.00g158540	0	0	0	0	0
PGEN_.00g158550	PGEN_.00g158550	0	0	0	0.132844	0
PGEN_.00g158560	PGEN_.00g158560	0	0	0	5.276168	286.305937
PGEN_.00g158570	PGEN_.00g158570	0	0	0.656487	140.692945	572.935413
PGEN_.00g158580	PGEN_.00g158580	0	0	0	0	0
PGEN_.00g158590	PGEN_.00g158590	2.676526	1.36635	1.096369	3.818879	4.28373
PGEN_.00g158600	PGEN_.00g158600	0	0	0.121412	8.250837	4.064613
PGEN_.00g158610	PGEN_.00g158610	0	0	0	0.118348	0
PGEN_.00g158620	PGEN_.00g158620	0	0	0.215648	14.814339	46.493615
PGEN_.00g158630	PGEN_.00g158630	0.33307	0.474214	0	1.490113	3.455067
PGEN_.00g158640	PGEN_.00g158640	0.034405	0	0.077591	34.575489	30.134804
PGEN_.00g158650	PGEN_.00g158650	0	0	0	0.165879	2.320874
PGEN_.00g158660	PGEN_.00g158660	13.293077	6.298116	6.836477	5.094435	5.787659
PGEN_.00g158670	PGEN_.00g158670	7.267423	7.114437	6.65975	6.051968	19.316843
PGEN_.00g158680	PGEN_.00g158680	8.179987	17.304741	12.844771	15.281671	17.888979
PGEN_.00g158690	PGEN_.00g158690	1.653575	4.557195	0.273991	2.998333	2.470933
PGEN_.00g158700	PGEN_.00g158700	4.929406	5.784296	2.06455	3.69017	1.374745
PGEN_.00g158710	PGEN_.00g158710	21.741369	0	5.665653	7.150783	0.964027
PGEN_.00g158720	PGEN_.00g158720	0	0	0.344375	0	0
PGEN_.00g158730	PGEN_.00g158730	0	0	0	0	0
PGEN_.00g158740	PGEN_.00g158740	0.107757	0	0.024287	2.396938	0
PGEN_.00g158750	PGEN_.00g158750	0	0	0	0	0
PGEN_.00g158760	PGEN_.00g158760	3.064703	0	1.56477	0.290568	0
PGEN_.00g158770	PGEN_.00g158770	0	0	0.042525	3.717428	21.760927
PGEN_.00g158780	PGEN_.00g158780	0	0	0	0	0
PGEN_.00g158790	PGEN_.00g158790	0	0	0	0	0
PGEN_.00g158800	PGEN_.00g158800	0	0	0	0	0
PGEN_.00g158810	PGEN_.00g158810	0.967037	3.058645	1.52052	1.638629	0.096663
PGEN_.00g158820	PGEN_.00g158820	0	0	0	0.136297	0
PGEN_.00g158830	PGEN_.00g158830	0	0	0	0	0
PGEN_.00g158840	PGEN_.00g158840	0	0	0	0	0
PGEN_.00g158850	PGEN_.00g158850	0	0	0	0	0
PGEN_.00g158860	PGEN_.00g158860	2.645731	0	1.329941	1.379389	0
PGEN_.00g158870	PGEN_.00g158870	3.671119	0.351353	1.951247	3.103516	0.652428
PGEN_.00g158880	PGEN_.00g158880	0	0	0	0	0
PGEN_.00g158890	PGEN_.00g158890	0	0	0	0	0
PGEN_.00g158900	PGEN_.00g158900	0	0	0	0.047896	0
PGEN_.00g158910	PGEN_.00g158910	0	0	0	0	0
PGEN_.00g158920	PGEN_.00g158920	0.061868	0.140271	0.022345	0.543552	0
PGEN_.00g158930	PGEN_.00g158930	0	0	0	0	0
PGEN_.00g158940	PGEN_.00g158940	0	0	0	1.798919	8.803505
PGEN_.00g158950	PGEN_.00g158950	0	0	0	0	0
PGEN_.00g158960	PGEN_.00g158960	0	0	0	0.220211	0
PGEN_.00g158970	PGEN_.00g158970	0	0	0	0	0
PGEN_.00g158980	PGEN_.00g158980	0	0	0	1.316592	0
PGEN_.00g158990	PGEN_.00g158990	0	0	0	0	0
PGEN_.00g159000	PGEN_.00g159000	0	0	0	1.141209	0
PGEN_.00g159010	PGEN_.00g159010	0	0	0	0.269529	0
PGEN_.00g159020	PGEN_.00g159020	0	0	0	2.216932	0
PGEN_.00g159030	PGEN_.00g159030	0	0	0.411873	13.745769	0
PGEN_.00g159040	PGEN_.00g159040	0	0	0	1.02441	0
PGEN_.00g159050	PGEN_.00g159050	0	57.285056	0	4.048935	0.159371
PGEN_.00g159060	PGEN_.00g159060	0	0	0	0.043531	0
PGEN_.00g159070	PGEN_.00g159070	0	12.0153	0	2.392838	0
PGEN_.00g159080	PGEN_.00g159080	0	0	0	0	0
PGEN_.00g159090	PGEN_.00g159090	0	0	0	0	0
PGEN_.00g159100	PGEN_.00g159100	0	0	0	0.264646	0
PGEN_.00g159110	PGEN_.00g159110	0	0	0	0	0
PGEN_.00g159120	PGEN_.00g159120	0	0	0	0.399058	0
PGEN_.00g159130	PGEN_.00g159130	0	71.77348	0	2.262623	0
PGEN_.00g159140	PGEN_.00g159140	0	0	0	0.266186	0
PGEN_.00g159150	PGEN_.00g159150	5.893358	10.221069	0.562471	12.541545	0
PGEN_.00g159160	PGEN_.00g159160	0	12.012241	0	2.575951	0
PGEN_.00g159170	PGEN_.00g159170	0.139152	0	0.062557	0.177832	0
PGEN_.00g159180	PGEN_.00g159180	1.174973	0.961525	0.256355	1.872688	3.212502
PGEN_.00g159190	PGEN_.00g159190	0	0	0	0	0
PGEN_.00g159200	PGEN_.00g159200	0	0	0	1.154494	0
PGEN_.00g159210	PGEN_.00g159210	0	10.378977	0	0.163061	0
PGEN_.00g159220	PGEN_.00g159220	0	0	0	0.063107	0
PGEN_.00g159230	PGEN_.00g159230	1.438152	1.736845	1.406824	0.824519	4.231529
PGEN_.00g159240	PGEN_.00g159240	0	0.198563	0	0.067507	0
PGEN_.00g159250	PGEN_.00g159250	0	0	0	1.529945	0
PGEN_.00g159260	PGEN_.00g159260	0	59.650637	0	1.296745	0.207815
PGEN_.00g159270	PGEN_.00g159270	0	0	0	0	0
PGEN_.00g159280	PGEN_.00g159280	0	7.308317	0	7.418604	0
PGEN_.00g159290	PGEN_.00g159290	0	38.015824	0	0.436	0
PGEN_.00g159300	PGEN_.00g159300	0	0	0	0	0
PGEN_.00g159310	PGEN_.00g159310	0	0	0	34.476485	0
PGEN_.00g159320	PGEN_.00g159320	0	0	0	0	0
PGEN_.00g159330	PGEN_.00g159330	0	8.136053	0	0.097607	0
PGEN_.00g159340	PGEN_.00g159340	0	0	0	0	0.349651
PGEN_.00g159350	PGEN_.00g159350	11.93074	8.312975	5.584971	16.711086	13.819684
PGEN_.00g159360	PGEN_.00g159360	0	0	0	1.523409	0.283465
PGEN_.00g159370	PGEN_.00g159370	0	0	0	0	0
PGEN_.00g159380	PGEN_.00g159380	4.748416	0	0	0	0
PGEN_.00g159390	PGEN_.00g159390	0.135331	1.226534	0	1.723652	0.101527
PGEN_.00g159400	PGEN_.00g159400	6.412528	0	0	0.526166	0
PGEN_.00g159410	PGEN_.00g159410	1.767504	0	0	0.171906	0
PGEN_.00g159420	PGEN_.00g159420	0	0	0	3.486178	0
PGEN_.00g159430	PGEN_.00g159430	0	0	0	0	0
PGEN_.00g159440	PGEN_.00g159440	0	0	0	0	0
PGEN_.00g159450	PGEN_.00g159450	0	0	0	0	0
PGEN_.00g159460	PGEN_.00g159460	0	0	0	0	0
PGEN_.00g159470	PGEN_.00g159470	0	0	0	0	0
PGEN_.00g159480	PGEN_.00g159480	0	0	0	0.417153	0.186165
PGEN_.00g159490	PGEN_.00g159490	0	0	0	0.111062	0.031007
PGEN_.00g159500	PGEN_.00g159500	0	0	0	0.081973	0
PGEN_.00g159510	PGEN_.00g159510	14.561119	9.928038	17.39222	25.613937	28.559261
PGEN_.00g159520	PGEN_.00g159520	18.454195	3.304392	5.286169	13.685841	5.861109
PGEN_.00g159530	PGEN_.00g159530	9.6361	13.276882	1.986919	10.064327	7.304281
PGEN_.00g159540	PGEN_.00g159540	2.133082	1.746148	1.07076	2.470835	4.914331
PGEN_.00g159550	PGEN_.00g159550	0	0	0	0	0
PGEN_.00g159560	PGEN_.00g159560	0	0.082551	0	0.238329	0
PGEN_.00g159570	PGEN_.00g159570	0	0	0.030797	15.511657	12.129285
PGEN_.00g159580	PGEN_.00g159580	0	0	0	23.976742	87.248038
PGEN_.00g159590	PGEN_.00g159590	0.529381	11.89216	7.281027	9.539715	2.534897
PGEN_.00g159600	PGEN_.00g159600	19.243216	32.68036	21.012467	15.976091	10.80087
PGEN_.00g159610	PGEN_.00g159610	0.501774	0	0	2.285632	0
PGEN_.00g159620	PGEN_.00g159620	0	0	0	0	0
PGEN_.00g159630	PGEN_.00g159630	2.98912	1.31179	0	4.023782	11.955398
PGEN_.00g159640	PGEN_.00g159640	0.116793	0	0	0	0
PGEN_.00g159650	PGEN_.00g159650	0.138769	0.356436	0.126869	0.424907	0.075108
PGEN_.00g159660	PGEN_.00g159660	0.944995	0.483016	0.279896	0.481231	0.088629
PGEN_.00g159670	PGEN_.00g159670	2.679877	0	0.526053	1.175511	0
PGEN_.00g159680	PGEN_.00g159680	0	0	0	0	0
PGEN_.00g159690	PGEN_.00g159690	0.046332	0	0	0.021337	0.166827
PGEN_.00g159700	PGEN_.00g159700	0.016353	0	0	0	0
PGEN_.00g159710	PGEN_.00g159710	1.243152	0	0.305087	0.591024	0
PGEN_.00g159720	PGEN_.00g159720	5.977525	0.871092	1.083491	5.635963	0.164906
PGEN_.00g159730	PGEN_.00g159730	0	0	0	0.24313	0
PGEN_.00g159740	PGEN_.00g159740	0.539272	0	0	0.720343	0
PGEN_.00g159750	PGEN_.00g159750	0	0	0.509741	153.653333	419.774087
PGEN_.00g159760	PGEN_.00g159760	0	0	0.180132	0.698803	0
PGEN_.00g159770	PGEN_.00g159770	4.498686	4.976605	6.264757	5.401222	3.217297
PGEN_.00g159780	PGEN_.00g159780	0	0	0	0	0
PGEN_.00g159790	PGEN_.00g159790	23.254697	29.2588	23.161475	21.428031	16.358363
PGEN_.00g159800	PGEN_.00g159800	26.877497	74.218338	30.827184	32.723356	56.994563
PGEN_.00g159810	PGEN_.00g159810	0	0	1.507597	2.005675	1.191468
PGEN_.00g159820	PGEN_.00g159820	3.52032	6.874084	5.616504	4.407427	4.18194
PGEN_.00g159830	PGEN_.00g159830	0.122186	0	0	0.281475	13.160815
PGEN_.00g159840	PGEN_.00g159840	0.920648	0	0	0.075409	4.861682
PGEN_.00g159850	PGEN_.00g159850	0	0	0	0	2.13595
PGEN_.00g159860	PGEN_.00g159860	0	0	0	0	0
PGEN_.00g159870	PGEN_.00g159870	0	0	0	0	0
PGEN_.00g159880	PGEN_.00g159880	0	0	0	0	0
PGEN_.00g159890	PGEN_.00g159890	0	0	0	0	0
PGEN_.00g159900	PGEN_.00g159900	1.412544	3.286724	3.357455	2.138572	2.337014
PGEN_.00g159910	PGEN_.00g159910	0	0	0	0	0
PGEN_.00g159920	PGEN_.00g159920	0	0	0	0	0
PGEN_.00g159930	PGEN_.00g159930	47.535529	0	5.982325	37.076438	23.472394
PGEN_.00g159940	PGEN_.00g159940	4.197579	52.940983	31.750259	43.347646	44.125995
PGEN_.00g159950	PGEN_.00g159950	0.668717	3.162099	2.71121	1.849319	1.649529
PGEN_.00g159960	PGEN_.00g159960	39.0828	133.615511	60.048278	30.30829	36.111302
PGEN_.00g159970	PGEN_.00g159970	2.277118	3.012595	1.774681	3.338354	0.945813
PGEN_.00g159980	PGEN_.00g159980	0	0	0	0	0
PGEN_.00g159990	PGEN_.00g159990	9.381292	6.497135	15.910444	9.297463	6.072507
PGEN_.00g160000	PGEN_.00g160000	366.803851	422.655214	176.358256	150.644293	208.050196
PGEN_.00g160010	PGEN_.00g160010	6.74492	0	0.424569	0.975876	0
PGEN_.00g160020	PGEN_.00g160020	0.600229	0	0.08978	0.617087	0
PGEN_.00g160030	PGEN_.00g160030	0	0	0	0.029513	0
PGEN_.00g160040	PGEN_.00g160040	0	0	0	0	0
PGEN_.00g160050	PGEN_.00g160050	0	0	0	0.186786	0.255439
PGEN_.00g160060	PGEN_.00g160060	0	0	0	0	0
PGEN_.00g160070	PGEN_.00g160070	2.204037	0.26018	1.639294	5.067859	6.553796
PGEN_.00g160080	PGEN_.00g160080	524.949821	134.287342	239.333026	226.941808	222.958418
PGEN_.00g160090	PGEN_.00g160090	40.570768	23.795642	15.110148	19.781187	25.261946
PGEN_.00g160100	PGEN_.00g160100	0	0	14.48736	0.100728	0
PGEN_.00g160110	PGEN_.00g160110	33.651468	17.499435	25.742463	0.547312	0.181901
PGEN_.00g160120	PGEN_.00g160120	8.716916	9.759686	112.999895	7.809062	5.630272
PGEN_.00g160130	PGEN_.00g160130	8.07518	4.998016	1.224636	6.723915	3.955044
PGEN_.00g160140	PGEN_.00g160140	5.256714	0	0	0	0
PGEN_.00g160150	PGEN_.00g160150	0	0	0	0	0
PGEN_.00g160160	PGEN_.00g160160	0	0	0	0	0
PGEN_.00g160170	PGEN_.00g160170	0	0	0	0	0
PGEN_.00g160180	PGEN_.00g160180	0	0	0	0	0
PGEN_.00g160190	PGEN_.00g160190	9.268528	0	1.488815	6.92834	10.664205
PGEN_.00g160200	PGEN_.00g160200	1.849131	12.519445	5.902308	4.422814	2.653038
PGEN_.00g160210	PGEN_.00g160210	5.727037	6.791186	12.404075	13.644618	20.780106
PGEN_.00g160220	PGEN_.00g160220	6.656745	1.477504	1.057032	7.014993	0.020383
PGEN_.00g160230	PGEN_.00g160230	12.552302	2.656525	0.079309	6.773645	0.211185
PGEN_.00g160240	PGEN_.00g160240	5.598018	0	1.217314	0.212378	3.363423
PGEN_.00g160250	PGEN_.00g160250	0	0	0	0	0
PGEN_.00g160260	PGEN_.00g160260	18.09816	3.147466	0.982613	9.194901	2.959243
PGEN_.00g160270	PGEN_.00g160270	0	0	0	0	0
PGEN_.00g160280	PGEN_.00g160280	0.285416	0	0	0.058504	0
PGEN_.00g160290	PGEN_.00g160290	3.647587	2.990483	7.69264	6.329525	4.171007
PGEN_.00g160300	PGEN_.00g160300	0	0	0	4.51716	0
PGEN_.00g160310	PGEN_.00g160310	0	0	0	4.458191	0
PGEN_.00g160320	PGEN_.00g160320	13.112347	3.763501	0.39331	2.797414	0.04985
PGEN_.00g160330	PGEN_.00g160330	33.68957	0	1.291049	5.166258	0
PGEN_.00g160340	PGEN_.00g160340	0	0	0	0	0
PGEN_.00g160350	PGEN_.00g160350	0	0	0	0.071419	0.416205
PGEN_.00g160360	PGEN_.00g160360	1.043357	0	0	0	0
PGEN_.00g160370	PGEN_.00g160370	5.866195	0	0.055771	5.434479	0
PGEN_.00g160380	PGEN_.00g160380	4.922867	7.425441	4.475667	2.28535	1.447715
PGEN_.00g160390	PGEN_.00g160390	0	0	0	0	0
PGEN_.00g160400	PGEN_.00g160400	0	0	0	0	0
PGEN_.00g160410	PGEN_.00g160410	0	0	0	0	0
PGEN_.00g160420	PGEN_.00g160420	0.112057	0	0	0	0
PGEN_.00g160430	PGEN_.00g160430	0	0	0	0	0
PGEN_.00g160440	PGEN_.00g160440	0	0	0	0	0
PGEN_.00g160450	PGEN_.00g160450	0	0.746072	0	1.216597	1.242483
PGEN_.00g160460	PGEN_.00g160460	0	0	0	0	0
